@relation all.2024-05-26_09_58_30.382521


@attribute QUANTIFIERS0 {ForAll, Exists}
@attribute NUM0 NUMERIC
@attribute RELATIONALS0 {<, >, <=, >=}
@attribute TERM0 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute LOGICALS0 {And, Or}
@attribute TERM1 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS1 {<, >, <=, >=}
@attribute NUM1 NUMERIC
@attribute QUANTIFIERS1 {ForAll, Exists}
@attribute TERM2 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS0 {+, -, *, /}
@attribute NUM2 NUMERIC
@attribute RELATIONALS2 {<, >, <=, >=}
@attribute TERM3 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute LOGICALS1 {And, Or}
@attribute TERM4 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS3 {<, >, <=, >=}
@attribute TERM5 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS1 {+, -, *, /}
@attribute NUM3 NUMERIC
@attribute TERM6 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute ARITHMETICS2 {+, -, *, /}
@attribute TERM7 {t2, y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)], y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)], t1}
@attribute RELATIONALS4 {<, >, <=, >=}
@attribute NUM4 NUMERIC
@attribute VEREDICT {TRUE, FALSE, UNKNOWN}

@data
ForAll,2566157,<=,t1,And,t1,<=,70000000,Exists,t1,+,2743255,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.171999,UNKNOWN
ForAll,11686649,<=,t1,And,t1,<=,70000000,Exists,t1,+,4813502,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.982316,UNKNOWN
ForAll,15697529,<=,t1,And,t1,<=,70000000,Exists,t1,+,2066588,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.434248,TRUE
ForAll,8149292,<=,t1,And,t1,<=,70000000,Exists,t1,+,4709825,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.707564,TRUE
ForAll,17591218,<=,t1,And,t1,<=,70000000,Exists,t1,+,6661271,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.138834,TRUE
ForAll,9560886,<=,t1,And,t1,<=,70000000,Exists,t1,+,6628393,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.076703,TRUE
ForAll,5883955,<=,t1,And,t1,<=,70000000,Exists,t1,+,4331941,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.390961,TRUE
ForAll,4578989,<=,t1,And,t1,<=,70000000,Exists,t1,+,9709279,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.847438,UNKNOWN
ForAll,19044918,<=,t1,And,t1,<=,70000000,Exists,t1,+,1091799,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.442834,UNKNOWN
ForAll,17734416,<=,t1,And,t1,<=,70000000,Exists,t1,+,8607407,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.540705,TRUE
ForAll,5652041,<=,t1,And,t1,<=,70000000,Exists,t1,+,2563431,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.701818,TRUE
ForAll,5907244,<=,t1,And,t1,<=,70000000,Exists,t1,+,1926452,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.195918,UNKNOWN
ForAll,18092432,<=,t1,And,t1,<=,70000000,Exists,t1,+,2761980,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.339392,UNKNOWN
ForAll,11678348,<=,t1,And,t1,<=,70000000,Exists,t1,+,5990605,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.876345,TRUE
ForAll,7817382,<=,t1,And,t1,<=,70000000,Exists,t1,+,636400,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.157497,TRUE
ForAll,19057073,<=,t1,And,t1,<=,70000000,Exists,t1,+,3609953,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.357315,UNKNOWN
ForAll,5509452,<=,t1,And,t1,<=,70000000,Exists,t1,+,1124440,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.333595,TRUE
ForAll,7861646,<=,t1,And,t1,<=,70000000,Exists,t1,+,3767311,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.910254,UNKNOWN
ForAll,12146891,<=,t1,And,t1,<=,70000000,Exists,t1,+,7261276,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.508504,TRUE
ForAll,2899479,<=,t1,And,t1,<=,70000000,Exists,t1,+,438372,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.422962,UNKNOWN
ForAll,685913,<=,t1,And,t1,<=,70000000,Exists,t1,+,4980213,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.837494,UNKNOWN
ForAll,15763640,<=,t1,And,t1,<=,70000000,Exists,t1,+,9604460,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.450294,UNKNOWN
ForAll,15983452,<=,t1,And,t1,<=,70000000,Exists,t1,+,2062390,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.735475,UNKNOWN
ForAll,7032938,<=,t1,And,t1,<=,70000000,Exists,t1,+,5406218,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.532111,UNKNOWN
ForAll,19102226,<=,t1,And,t1,<=,70000000,Exists,t1,+,2115842,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.232435,UNKNOWN
ForAll,5017271,<=,t1,And,t1,<=,70000000,Exists,t1,+,36570,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.445346,TRUE
ForAll,17384236,<=,t1,And,t1,<=,70000000,Exists,t1,+,7859728,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.013214,UNKNOWN
ForAll,18040312,<=,t1,And,t1,<=,70000000,Exists,t1,+,7479148,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.477599,TRUE
ForAll,3239018,<=,t1,And,t1,<=,70000000,Exists,t1,+,9841739,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.379131,UNKNOWN
ForAll,11428155,<=,t1,And,t1,<=,70000000,Exists,t1,+,115529,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.626142,TRUE
ForAll,16277105,<=,t1,And,t1,<=,70000000,Exists,t1,+,8351378,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.989774,UNKNOWN
ForAll,12207843,<=,t1,And,t1,<=,70000000,Exists,t1,+,4995772,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.364246,UNKNOWN
ForAll,6235561,<=,t1,And,t1,<=,70000000,Exists,t1,+,8785986,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.914356,TRUE
ForAll,19724856,<=,t1,And,t1,<=,70000000,Exists,t1,+,5143542,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.857143,TRUE
ForAll,7743110,<=,t1,And,t1,<=,70000000,Exists,t1,+,4335536,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.303380,TRUE
ForAll,18517771,<=,t1,And,t1,<=,70000000,Exists,t1,+,4553738,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.073082,UNKNOWN
ForAll,15062326,<=,t1,And,t1,<=,70000000,Exists,t1,+,4290298,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.012949,TRUE
ForAll,193165,<=,t1,And,t1,<=,70000000,Exists,t1,+,1471206,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.280696,UNKNOWN
ForAll,17108316,<=,t1,And,t1,<=,70000000,Exists,t1,+,613807,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.605043,UNKNOWN
ForAll,7674705,<=,t1,And,t1,<=,70000000,Exists,t1,+,9134264,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.435781,TRUE
ForAll,4167409,<=,t1,And,t1,<=,70000000,Exists,t1,+,5451852,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.834048,UNKNOWN
ForAll,15428538,<=,t1,And,t1,<=,70000000,Exists,t1,+,2266176,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.604153,TRUE
ForAll,1348190,<=,t1,And,t1,<=,70000000,Exists,t1,+,9198672,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.308064,UNKNOWN
ForAll,7864307,<=,t1,And,t1,<=,70000000,Exists,t1,+,7832420,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.001522,TRUE
ForAll,5739260,<=,t1,And,t1,<=,70000000,Exists,t1,+,214298,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.288577,TRUE
ForAll,15980629,<=,t1,And,t1,<=,70000000,Exists,t1,+,2915057,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.480385,TRUE
ForAll,18769746,<=,t1,And,t1,<=,70000000,Exists,t1,+,6103732,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.203927,TRUE
ForAll,13560915,<=,t1,And,t1,<=,70000000,Exists,t1,+,8926095,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.613684,UNKNOWN
ForAll,13195005,<=,t1,And,t1,<=,70000000,Exists,t1,+,5092596,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.808208,UNKNOWN
ForAll,12848146,<=,t1,And,t1,<=,70000000,Exists,t1,+,8002301,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.258431,TRUE
ForAll,15765105,<=,t1,And,t1,<=,70000000,Exists,t1,+,5242034,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.684528,UNKNOWN
ForAll,16903020,<=,t1,And,t1,<=,70000000,Exists,t1,+,2735179,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.882434,TRUE
ForAll,13031878,<=,t1,And,t1,<=,70000000,Exists,t1,+,6121235,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.699671,UNKNOWN
ForAll,9582371,<=,t1,And,t1,<=,70000000,Exists,t1,+,3775583,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.078575,UNKNOWN
ForAll,12994372,<=,t1,And,t1,<=,70000000,Exists,t1,+,7913115,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.481553,TRUE
ForAll,16777810,<=,t1,And,t1,<=,70000000,Exists,t1,+,7938712,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.318936,TRUE
ForAll,11629632,<=,t1,And,t1,<=,70000000,Exists,t1,+,6381710,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.695206,TRUE
ForAll,8909982,<=,t1,And,t1,<=,70000000,Exists,t1,+,7337570,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.640373,UNKNOWN
ForAll,5549432,<=,t1,And,t1,<=,70000000,Exists,t1,+,8872182,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.667613,TRUE
ForAll,2171268,<=,t1,And,t1,<=,70000000,Exists,t1,+,4101285,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.908334,UNKNOWN
ForAll,17815564,<=,t1,And,t1,<=,70000000,Exists,t1,+,1107960,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.620499,TRUE
ForAll,17758418,<=,t1,And,t1,<=,70000000,Exists,t1,+,4613070,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.063182,TRUE
ForAll,18417039,<=,t1,And,t1,<=,70000000,Exists,t1,+,3303597,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.555054,TRUE
ForAll,10839139,<=,t1,And,t1,<=,70000000,Exists,t1,+,6993284,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.903350,TRUE
ForAll,9495302,<=,t1,And,t1,<=,70000000,Exists,t1,+,2558142,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.601972,UNKNOWN
ForAll,18975657,<=,t1,And,t1,<=,70000000,Exists,t1,+,7886187,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.552474,TRUE
ForAll,14814008,<=,t1,And,t1,<=,70000000,Exists,t1,+,9194241,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.299595,TRUE
ForAll,5553266,<=,t1,And,t1,<=,70000000,Exists,t1,+,6322297,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.456320,TRUE
ForAll,5786057,<=,t1,And,t1,<=,70000000,Exists,t1,+,3688736,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.759895,TRUE
ForAll,19619817,<=,t1,And,t1,<=,70000000,Exists,t1,+,5261712,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.600544,UNKNOWN
ForAll,1664392,<=,t1,And,t1,<=,70000000,Exists,t1,+,457507,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.787302,UNKNOWN
ForAll,14164124,<=,t1,And,t1,<=,70000000,Exists,t1,+,3290891,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.124450,TRUE
ForAll,17492226,<=,t1,And,t1,<=,70000000,Exists,t1,+,6734658,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.188316,TRUE
ForAll,3234618,<=,t1,And,t1,<=,70000000,Exists,t1,+,7478293,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.164494,UNKNOWN
ForAll,11487782,<=,t1,And,t1,<=,70000000,Exists,t1,+,3202484,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.069289,UNKNOWN
ForAll,10045194,<=,t1,And,t1,<=,70000000,Exists,t1,+,9886910,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.935502,TRUE
ForAll,7451440,<=,t1,And,t1,<=,70000000,Exists,t1,+,5014969,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.919797,TRUE
ForAll,628878,<=,t1,And,t1,<=,70000000,Exists,t1,+,4072463,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.136750,UNKNOWN
ForAll,10932413,<=,t1,And,t1,<=,70000000,Exists,t1,+,5337286,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.378854,TRUE
ForAll,2817816,<=,t1,And,t1,<=,70000000,Exists,t1,+,2113348,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.477184,TRUE
ForAll,6339336,<=,t1,And,t1,<=,70000000,Exists,t1,+,9732587,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.300363,UNKNOWN
ForAll,10757785,<=,t1,And,t1,<=,70000000,Exists,t1,+,6502184,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.145079,UNKNOWN
ForAll,13665479,<=,t1,And,t1,<=,70000000,Exists,t1,+,1917365,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.237620,UNKNOWN
ForAll,10810234,<=,t1,And,t1,<=,70000000,Exists,t1,+,9347151,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,15.539031,UNKNOWN
ForAll,8047927,<=,t1,And,t1,<=,70000000,Exists,t1,+,9186573,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,14.962528,TRUE
ForAll,3156154,<=,t1,And,t1,<=,70000000,Exists,t1,+,3020370,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.926868,TRUE
ForAll,17977064,<=,t1,And,t1,<=,70000000,Exists,t1,+,6775787,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.458085,TRUE
ForAll,12131929,<=,t1,And,t1,<=,70000000,Exists,t1,+,9127096,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.725025,TRUE
ForAll,19330130,<=,t1,And,t1,<=,70000000,Exists,t1,+,8757772,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,13.647665,TRUE
ForAll,6224006,<=,t1,And,t1,<=,70000000,Exists,t1,+,2384177,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,17.544301,UNKNOWN
ForAll,14155571,<=,t1,And,t1,<=,70000000,Exists,t1,+,1417370,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,12.846947,TRUE
ForAll,16733896,<=,t1,And,t1,<=,70000000,Exists,t1,+,7396919,<=,t2,And,t2,<=,t1,+,30000000,y5[ToInt(RealVal(0)+(t2-0.0)/10000.0)],-,y4[ToInt(RealVal(0)+(t2-0.0)/10000.0)],>,16.582001,UNKNOWN
